Id_Compra;Fecha;Id_Cliente;Id_Vehiculo;Costo Vehículo;IGV;id_Vendedor
17021;2015-06-16;973;3;16966.2701;0.18;2
7413;2015-06-16;827;47;17249.4684;0.18;1
18887;2015-06-16;773;102;17736.3395;0.18;6
15582;2015-06-16;980;19;16960.2;0.18;10
4090;2015-05-30;607;11;17262.6083;0.18;5
18406;2015-05-30;122;52;17750.2457;0.18;4
3238;2015-05-30;7;141;18733.9543;0.18;5
7118;2015-05-08;435;63;17379.3034;0.18;11
10228;2015-05-08;1047;93;16751.329;0.18;12
14904;2015-05-08;725;109;17631.1562;0.18;7
18057;2015-05-05;647;125;17255.4857;0.18;2
9937;2015-05-05;64;52;17750.2457;0.18;7
6601;2015-05-05;1035;98;17906.5446;0.18;2
6179;2015-05-05;150;76;17616.371;0.18;5
7028;2015-03-17;106;105;18157.1783;0.18;3
10340;2015-03-17;462;9;17021.548;0.18;3
7303;2015-03-17;826;59;18055.7447;0.18;10
10343;2015-03-14;1025;58;17594.3922;0.18;4
2653;2015-03-14;604;134;17904.3146;0.18;12
9447;2015-03-14;928;18;17472.3209;0.18;5
1270;2015-03-13;971;16;17717.8557;0.18;7
5096;2015-03-13;90;139;17052.093;0.18;12
17364;2015-03-13;29;34;17408.408;0.18;8
328;2015-03-13;192;156;17112.6217;0.18;11
5726;2015-03-06;976;176;17551.2512;0.18;8
16288;2015-03-06;374;37;17577.5046;0.18;11
17752;2015-03-06;1126;68;17204.4696;0.18;5
11140;2015-03-06;653;110;17185.4921;0.18;5
6205;2015-02-01;497;32;17718.1692;0.18;10
15594;2015-02-01;293;76;17616.371;0.18;2
5140;2015-02-01;822;128;17474.2759;0.18;5
12002;2015-02-01;49;61;17536.8308;0.18;4
19574;2015-01-10;1128;32;17718.1692;0.18;8
4317;2015-01-10;2;48;17018.6602;0.18;3
9699;2015-01-10;113;23;17002.5247;0.18;3
8598;2015-01-10;1104;15;17195.1571;0.18;3
18034;2017-02-02;1118;54;17780.12;0.18;5
7868;2017-02-02;41;72;17714.4702;0.18;9
16927;2017-02-02;454;63;17379.3034;0.18;12
7928;2017-02-02;355;88;16966.7553;0.18;3
16034;2016-12-20;544;169;17928.3266;0.18;5
12789;2016-12-20;367;7;17720.0447;0.18;3
13343;2016-12-20;1137;179;17459.2253;0.18;6
14986;2016-12-20;801;4;17688.2122;0.18;8
16283;2016-12-17;194;69;17785.2776;0.18;10
11395;2016-12-17;655;91;18290.6647;0.18;11
11992;2016-12-17;115;41;17558.8369;0.18;5
888;2016-12-17;1123;156;17112.6217;0.18;8
11471;2016-09-08;72;66;18315.015;0.18;1
7779;2016-09-08;712;31;16480.0186;0.18;7
8721;2016-09-08;471;21;17975.7649;0.18;7
7135;2016-09-08;793;26;17178.5023;0.18;12
3570;2016-08-21;946;87;17910.5681;0.18;5
9324;2016-08-21;655;19;16960.2;0.18;9
17540;2016-08-21;291;24;17133.0786;0.18;9
4533;2016-07-14;774;127;17831.8761;0.18;3
11803;2016-07-14;300;37;17577.5046;0.18;10
6614;2016-07-14;133;36;17591;0.18;12
16015;2016-07-14;804;71;17776.2143;0.18;11
12813;2016-07-14;452;8;18283.6954;0.18;7
4720;2016-07-14;677;54;17780.12;0.18;2
7331;2016-07-14;886;136;17564.6927;0.18;11
1874;2016-07-14;596;13;17250.3325;0.18;1
4527;2016-06-30;98;150;17594.2658;0.18;8
10839;2016-06-30;108;55;17777.94;0.18;3
11852;2016-06-30;310;117;16779.5022;0.18;3
7896;2016-06-23;1045;32;17718.1692;0.18;7
18610;2016-06-23;291;58;17594.3922;0.18;6
18553;2016-06-23;15;171;16709.9392;0.18;4
6353;2016-06-23;499;105;18157.1783;0.18;12
18922;2016-06-10;746;141;18733.9543;0.18;4
16286;2016-06-10;566;178;17336.9475;0.18;5
9551;2016-06-10;913;135;17744.5793;0.18;2
15712;2016-06-10;1011;88;16966.7553;0.18;3
14584;2016-06-01;536;63;17379.3034;0.18;6
8538;2016-06-01;498;95;17671.2468;0.18;6
6709;2016-06-01;943;174;17365.9725;0.18;10
3169;2016-06-01;493;164;16713.9247;0.18;10
17220;2016-04-16;471;19;16960.2;0.18;5
9509;2016-04-16;1033;121;17060.5781;0.18;12
2051;2016-04-16;398;60;17267.65;0.18;7
8797;2016-04-16;400;81;17382.9556;0.18;9
14025;2016-02-29;1170;111;17418.8217;0.18;4
17013;2016-02-29;98;38;18084.4457;0.18;12
17514;2016-02-29;685;126;18020.4532;0.18;8
4667;2016-02-29;238;80;17378.0475;0.18;3
11179;2016-02-15;612;57;17677.2;0.18;1
5171;2016-02-15;21;111;17418.8217;0.18;10
223;2016-02-15;877;99;17414.9711;0.18;3
279;2016-02-15;174;125;17255.4857;0.18;7
6678;2016-02-04;230;90;17323.1615;0.18;4
14090;2016-02-04;587;112;17400.1259;0.18;3
18436;2016-02-04;481;58;17594.3922;0.18;5
17611;2016-02-04;876;37;17577.5046;0.18;12
9104;2016-01-26;514;129;17768.6268;0.18;9
16668;2016-01-26;723;28;17717.6137;0.18;10
3444;2016-01-26;91;92;17448.8832;0.18;8
7891;2016-01-26;350;7;17720.0447;0.18;10
49;2016-01-09;792;120;17585.6071;0.18;10
599;2016-01-09;1155;22;17918.5433;0.18;3
9572;2016-01-09;1023;46;16640.1123;0.18;11
5641;2016-01-09;631;121;17060.5781;0.18;12
8984;2015-12-09;17;138;17348.4811;0.18;10
18844;2015-12-09;811;158;17344.6449;0.18;9
14480;2015-12-09;738;159;17331.0141;0.18;3
14804;2015-12-09;1152;161;16580.2274;0.18;6
18388;2015-12-06;901;18;17472.3209;0.18;9
18066;2015-12-06;49;118;17936.6451;0.18;2
10436;2015-12-06;699;85;17594.584;0.18;4
12322;2015-12-06;841;88;16966.7553;0.18;8
7836;2015-10-07;4;174;17365.9725;0.18;5
12124;2015-10-07;921;28;17717.6137;0.18;8
16268;2015-10-07;385;101;17492.7954;0.18;11
897;2015-10-07;38;153;17178.9106;0.18;4
2917;2015-09-17;173;116;17633.2773;0.18;6
18440;2015-09-17;466;77;17265.6593;0.18;2
4947;2015-09-17;162;88;16966.7553;0.18;10
12516;2015-09-17;569;175;17766.5556;0.18;9
18512;2015-09-17;985;144;17190.175;0.18;2
5871;2015-09-17;635;17;18067.7118;0.18;4
222;2015-09-17;781;165;16851.875;0.18;7
9994;2015-09-17;893;116;17633.2773;0.18;4
8123;2015-09-13;293;64;17115.1125;0.18;6
9534;2015-09-13;103;76;17616.371;0.18;5
11476;2015-09-13;1051;152;16594.1316;0.18;1
14070;2015-09-13;1137;45;17403.9439;0.18;11
15115;2015-08-17;346;140;17251.5879;0.18;1
4850;2015-08-17;250;56;17321.6625;0.18;5
11266;2015-08-17;1061;53;16746.6324;0.18;9
17876;2015-08-17;898;81;17382.9556;0.18;7
8842;2015-08-05;1036;122;16910.643;0.18;10
2718;2015-08-05;180;61;17536.8308;0.18;5
17025;2015-08-05;1143;152;16594.1316;0.18;10
18514;2015-08-05;353;77;17265.6593;0.18;11
5045;2015-07-24;354;79;17682.6483;0.18;12
3800;2015-07-24;865;35;17928.1954;0.18;9
2320;2015-07-24;779;162;18489.8026;0.18;6
728;2015-07-24;916;49;17269.32;0.18;4
2330;2015-04-22;900;101;17492.7954;0.18;11
6644;2015-04-22;872;120;17585.6071;0.18;3
10317;2015-04-22;788;172;17640.3286;0.18;11
6259;2015-04-22;444;4;17688.2122;0.18;1
19839;2015-02-24;690;173;17446.5585;0.18;3
6743;2015-02-24;336;104;17345.1621;0.18;6
8030;2015-02-24;30;117;16779.5022;0.18;4
1220;2015-02-24;658;23;17002.5247;0.18;8
9275;2015-01-23;1056;34;17408.408;0.18;1
7263;2015-01-23;105;158;17344.6449;0.18;6
16036;2015-01-23;421;135;17744.5793;0.18;9
11513;2015-01-23;327;165;16851.875;0.18;12
13759;2015-01-20;895;177;16593.255;0.18;1
13266;2015-01-20;823;145;17365.5349;0.18;11
15790;2015-01-20;982;53;16746.6324;0.18;2
14322;2015-01-20;277;87;17910.5681;0.18;5
12755;2015-01-10;71;165;16851.875;0.18;8
1234;2015-01-10;808;36;17591;0.18;8
19416;2015-01-10;482;179;17459.2253;0.18;12
10881;2015-01-10;630;35;17928.1954;0.18;11
15636;2017-07-11;293;113;17948.6684;0.18;9
15763;2017-07-09;1078;79;17682.6483;0.18;6
19193;2017-07-17;187;31;16480.0186;0.18;12
6516;2017-01-14;423;177;16593.255;0.18;3
13522;2017-01-14;338;63;17379.3034;0.18;11
8697;2017-01-14;1092;66;18315.015;0.18;5
3991;2017-01-14;508;134;17904.3146;0.18;9
15927;2016-12-21;755;65;17051.4158;0.18;3
10013;2016-12-21;741;149;17525.4202;0.18;8
18213;2016-12-21;97;174;17365.9725;0.18;11
14653;2016-12-21;222;57;17677.2;0.18;2
15363;2016-10-12;447;176;17551.2512;0.18;8
9590;2016-10-12;803;21;17975.7649;0.18;1
13319;2016-10-12;58;20;17542.8297;0.18;8
3308;2016-10-12;328;36;17591;0.18;11
18660;2016-09-25;108;26;17178.5023;0.18;4
4917;2016-09-25;901;73;17036.0651;0.18;10
9909;2016-09-25;751;134;17904.3146;0.18;3
13426;2016-09-25;150;20;17542.8297;0.18;2
510;2016-09-12;491;176;17551.2512;0.18;1
7242;2016-09-12;486;17;18067.7118;0.18;4
5630;2016-09-12;1078;179;17459.2253;0.18;9
18180;2016-09-12;589;153;17178.9106;0.18;1
9878;2016-09-11;748;101;17492.7954;0.18;2
17983;2016-09-11;131;80;17378.0475;0.18;2
13291;2016-09-11;597;82;17657.1417;0.18;7
10906;2016-09-11;322;72;17714.4702;0.18;4
14643;2016-09-10;709;92;17448.8832;0.18;3
7012;2016-09-10;710;98;17906.5446;0.18;1
15818;2016-09-10;170;13;17250.3325;0.18;3
10919;2016-09-10;1172;48;17018.6602;0.18;6
5026;2016-07-19;477;127;17831.8761;0.18;8
6762;2016-07-19;702;60;17267.65;0.18;1
14335;2016-07-19;250;93;16751.329;0.18;5
2281;2016-06-12;1149;168;17486.2304;0.18;10
4498;2016-06-12;494;138;17348.4811;0.18;3
5752;2016-06-12;251;3;16966.2701;0.18;4
13854;2016-06-12;97;65;17051.4158;0.18;4
2230;2016-05-23;131;67;17674.0933;0.18;12
3611;2016-05-23;401;153;17178.9106;0.18;10
13999;2016-05-23;64;33;17013.6929;0.18;12
3404;2016-05-23;846;68;17204.4696;0.18;9
6970;2016-04-25;666;89;17104.9976;0.18;8
16618;2016-04-25;1013;29;17691.8129;0.18;6
18542;2016-04-25;979;164;16713.9247;0.18;11
12623;2016-03-11;39;19;16960.2;0.18;1
6344;2016-03-11;1025;148;16964.9592;0.18;12
7101;2016-03-11;598;5;17132.9538;0.18;12
14906;2016-03-11;387;176;17551.2512;0.18;7
6988;2016-03-06;802;96;17142.037;0.18;8
13601;2016-03-06;546;87;17910.5681;0.18;12
18370;2016-03-06;67;126;18020.4532;0.18;11
7784;2016-03-06;839;162;18489.8026;0.18;9
17163;2016-03-05;941;12;17374.121;0.18;4
7766;2016-03-05;711;59;18055.7447;0.18;8
5038;2016-03-05;539;70;17297.2324;0.18;6
9397;2015-11-27;845;131;16901.265;0.18;3
6430;2015-11-27;1121;99;17414.9711;0.18;3
19941;2015-11-27;54;58;17594.3922;0.18;7
5201;2015-11-27;1161;97;17455.3364;0.18;10
10854;2015-11-06;936;132;17145.7891;0.18;9
10534;2015-11-06;1002;11;17262.6083;0.18;8
18300;2015-11-06;677;34;17408.408;0.18;7
5060;2015-11-06;993;74;18009.6518;0.18;2
6825;2015-10-15;391;49;17269.32;0.18;4
2036;2015-10-15;921;25;17496.8069;0.18;3
14621;2015-10-15;1127;134;17904.3146;0.18;2
885;2015-10-15;662;143;17615.8517;0.18;1
10967;2015-09-13;73;99;17414.9711;0.18;2
11124;2015-09-13;126;150;17594.2658;0.18;4
6364;2015-09-13;415;66;18315.015;0.18;12
15331;2015-09-13;788;77;17265.6593;0.18;10
4965;2015-09-07;118;118;17936.6451;0.18;2
13114;2015-09-07;390;93;16751.329;0.18;11
7177;2015-09-07;969;103;17950.1111;0.18;5
8221;2015-09-07;274;19;16960.2;0.18;7
12169;2015-08-24;541;175;17766.5556;0.18;3
19232;2015-08-24;515;169;17928.3266;0.18;2
10376;2015-08-24;760;162;18489.8026;0.18;8
5083;2015-08-24;209;170;17394.4193;0.18;2
6298;2015-08-18;954;97;17455.3364;0.18;7
15436;2015-08-18;854;3;16966.2701;0.18;6
16770;2015-08-18;913;117;16779.5022;0.18;9
18053;2015-08-18;1070;114;17789.32;0.18;5
8566;2015-08-10;891;48;17018.6602;0.18;7
14173;2015-08-10;700;142;17184.529;0.18;9
7338;2015-08-10;1069;158;17344.6449;0.18;10
11410;2015-08-10;790;129;17768.6268;0.18;6
12775;2015-08-05;73;107;17260.4854;0.18;12
9162;2015-08-05;543;138;17348.4811;0.18;12
14626;2015-08-05;631;160;16786.0843;0.18;5
19068;2015-08-05;612;159;17331.0141;0.18;6
15403;2015-08-03;786;109;17631.1562;0.18;10
7357;2015-08-03;475;133;17412.1905;0.18;6
4372;2015-08-03;1121;11;17262.6083;0.18;2
7501;2015-08-03;897;111;17418.8217;0.18;12
3942;2015-08-03;696;13;17250.3325;0.18;9
8567;2015-08-03;10;93;16751.329;0.18;10
11062;2015-08-03;536;74;18009.6518;0.18;3
15637;2015-08-03;286;169;17928.3266;0.18;8
18515;2015-08-01;948;66;18315.015;0.18;6
9736;2015-08-01;227;118;17936.6451;0.18;3
16086;2015-08-01;1029;71;17776.2143;0.18;8
3743;2015-08-01;305;26;17178.5023;0.18;10
4177;2015-06-19;121;176;17551.2512;0.18;3
1906;2015-06-19;449;128;17474.2759;0.18;11
2639;2015-06-19;163;8;18283.6954;0.18;11
12862;2015-06-19;19;16;17717.8557;0.18;10
13124;2015-06-04;1152;142;17184.529;0.18;1
1533;2015-06-04;418;33;17013.6929;0.18;9
10577;2015-06-04;54;62;17052.0326;0.18;11
8655;2015-06-04;66;23;17002.5247;0.18;11
13939;2015-04-26;549;24;17133.0786;0.18;4
12372;2015-04-26;1114;155;17907.6649;0.18;1
5605;2015-04-26;532;76;17616.371;0.18;6
6768;2015-04-26;562;55;17777.94;0.18;7
19024;2015-04-15;753;26;17178.5023;0.18;4
13208;2015-04-15;427;18;17472.3209;0.18;2
7310;2015-04-15;1162;150;17594.2658;0.18;11
9281;2015-04-15;226;65;17051.4158;0.18;1
19727;2015-03-07;391;76;17616.371;0.18;11
5803;2015-03-07;834;150;17594.2658;0.18;6
9526;2015-03-07;1075;95;17671.2468;0.18;3
636;2015-03-07;155;39;17190.856;0.18;1
11659;2015-02-07;1152;102;17736.3395;0.18;8
17598;2015-02-07;310;44;17856.9977;0.18;3
753;2015-02-07;671;74;18009.6518;0.18;8
8049;2015-02-07;738;86;16950.05;0.18;2
6295;2015-01-31;78;158;17344.6449;0.18;12
8553;2015-01-31;172;146;17014.9952;0.18;12
1280;2015-01-31;1027;164;16713.9247;0.18;11
19027;2016-12-23;46;129;17768.6268;0.18;4
13223;2016-12-23;146;129;17768.6268;0.18;10
17554;2016-12-23;688;127;17831.8761;0.18;9
1510;2016-12-23;261;128;17474.2759;0.18;6
17285;2016-12-14;642;52;17750.2457;0.18;2
12088;2016-12-14;196;138;17348.4811;0.18;5
72;2016-12-14;1094;152;16594.1316;0.18;9
18317;2016-12-14;406;99;17414.9711;0.18;11
11661;2016-12-08;557;32;17718.1692;0.18;9
6654;2016-12-08;887;104;17345.1621;0.18;8
2124;2016-12-08;126;145;17365.5349;0.18;4
2516;2016-12-08;897;136;17564.6927;0.18;11
2625;2016-10-25;300;178;17336.9475;0.18;8
17469;2016-10-25;197;155;17907.6649;0.18;12
17324;2016-10-25;23;41;17558.8369;0.18;4
8013;2016-10-25;441;56;17321.6625;0.18;6
7664;2016-09-15;741;168;17486.2304;0.18;1
11898;2016-09-15;484;169;17928.3266;0.18;6
8946;2016-09-15;1157;174;17365.9725;0.18;6
16515;2016-09-15;915;9;17021.548;0.18;12
12882;2016-09-02;1085;159;17331.0141;0.18;10
5804;2016-09-02;574;162;18489.8026;0.18;11
15576;2016-09-02;1011;125;17255.4857;0.18;8
7950;2016-09-02;280;103;17950.1111;0.18;5
14496;2016-08-21;482;24;17133.0786;0.18;10
17097;2016-08-21;953;95;17671.2468;0.18;1
3695;2016-08-21;150;116;17633.2773;0.18;10
4622;2016-08-21;403;26;17178.5023;0.18;9
5940;2016-08-10;345;172;17640.3286;0.18;11
11540;2016-08-10;897;13;17250.3325;0.18;8
2719;2016-08-10;1058;71;17776.2143;0.18;1
7777;2016-08-01;127;25;17496.8069;0.18;5
2520;2016-08-01;795;109;17631.1562;0.18;9
6014;2016-08-01;413;49;17269.32;0.18;9
10812;2016-08-01;99;165;16851.875;0.18;2
11607;2016-07-26;183;61;17536.8308;0.18;11
9028;2016-07-26;855;135;17744.5793;0.18;1
3687;2016-07-26;869;49;17269.32;0.18;9
4466;2016-07-21;497;87;17910.5681;0.18;7
9239;2016-07-21;270;120;17585.6071;0.18;5
16148;2016-07-21;821;10;16247.0667;0.18;4
6909;2016-07-21;577;157;18057.8296;0.18;4
5309;2016-05-27;1068;155;17907.6649;0.18;12
11272;2016-05-27;349;94;17430.6716;0.18;1
15323;2016-05-27;334;116;17633.2773;0.18;5
8101;2016-05-27;268;92;17448.8832;0.18;10
14518;2016-05-11;342;177;16593.255;0.18;3
6497;2016-05-11;628;122;16910.643;0.18;6
16546;2016-05-11;1076;27;17379.5676;0.18;9
15971;2016-04-30;615;13;17250.3325;0.18;7
126;2016-04-30;666;71;17776.2143;0.18;5
1056;2016-04-30;970;30;17312.688;0.18;12
5266;2016-04-30;633;74;18009.6518;0.18;4
13473;2016-04-12;747;81;17382.9556;0.18;2
18545;2016-04-12;497;179;17459.2253;0.18;1
15387;2016-04-12;253;160;16786.0843;0.18;7
3097;2016-04-12;777;176;17551.2512;0.18;3
7043;2016-03-10;1023;6;17052.4917;0.18;11
3608;2016-03-10;164;121;17060.5781;0.18;11
14388;2016-03-10;449;94;17430.6716;0.18;3
11268;2016-03-10;696;17;18067.7118;0.18;10
8083;2016-03-02;739;30;17312.688;0.18;8
10507;2016-03-02;571;70;17297.2324;0.18;5
2695;2016-03-02;437;163;17730.2222;0.18;2
9140;2016-03-02;871;98;17906.5446;0.18;8
4419;2016-02-25;1144;52;17750.2457;0.18;10
659;2016-02-25;745;58;17594.3922;0.18;8
18358;2016-02-25;710;63;17379.3034;0.18;11
16648;2016-02-25;913;1;16766.9526;0.18;12
19575;2016-02-25;1178;131;16901.265;0.18;11
345;2016-02-25;616;160;16786.0843;0.18;7
5725;2016-02-25;392;9;17021.548;0.18;9
6238;2016-02-14;447;103;17950.1111;0.18;2
4427;2016-02-14;490;94;17430.6716;0.18;9
4823;2016-02-14;918;29;17691.8129;0.18;12
4799;2016-02-14;307;23;17002.5247;0.18;10
11948;2016-02-10;279;120;17585.6071;0.18;1
5041;2016-02-10;894;43;18339.896;0.18;11
216;2016-02-10;819;44;17856.9977;0.18;9
3115;2016-02-10;404;163;17730.2222;0.18;8
12903;2016-01-27;434;117;16779.5022;0.18;11
14435;2016-01-27;98;135;17744.5793;0.18;3
19888;2016-01-27;235;52;17750.2457;0.18;10
5831;2016-01-27;599;20;17542.8297;0.18;2
18400;2016-01-27;208;139;17052.093;0.18;7
13391;2016-01-27;1041;25;17496.8069;0.18;6
18076;2016-01-27;1002;44;17856.9977;0.18;2
9763;2016-01-27;667;39;17190.856;0.18;6
15411;2016-01-21;87;90;17323.1615;0.18;12
997;2016-01-21;1131;100;18028.7368;0.18;3
6253;2016-01-21;1134;66;18315.015;0.18;2
4774;2016-01-21;275;55;17777.94;0.18;2
17175;2016-01-10;772;67;17674.0933;0.18;11
18731;2016-01-10;753;107;17260.4854;0.18;4
11046;2016-01-10;617;64;17115.1125;0.18;7
19034;2016-01-10;1110;11;17262.6083;0.18;1
15984;2016-01-09;847;9;17021.548;0.18;1
15491;2016-01-09;1054;171;16709.9392;0.18;2
7212;2016-01-09;486;97;17455.3364;0.18;7
7620;2016-01-09;494;55;17777.94;0.18;10
10688;2015-12-08;1143;65;17051.4158;0.18;10
865;2015-12-08;667;9;17021.548;0.18;4
8212;2015-12-08;1074;63;17379.3034;0.18;2
7347;2015-11-15;83;154;17280.4071;0.18;2
14717;2015-11-15;311;172;17640.3286;0.18;8
18278;2015-11-15;1111;44;17856.9977;0.18;1
15284;2015-11-15;731;5;17132.9538;0.18;9
3811;2015-10-29;700;134;17904.3146;0.18;6
943;2015-10-29;113;72;17714.4702;0.18;4
2814;2015-10-29;688;84;18439.7743;0.18;11
10095;2015-10-29;400;155;17907.6649;0.18;7
1421;2015-10-08;229;114;17789.32;0.18;8
14023;2015-10-08;144;24;17133.0786;0.18;9
13720;2015-10-08;937;24;17133.0786;0.18;11
4718;2015-10-08;506;58;17594.3922;0.18;2
16636;2015-09-13;663;178;17336.9475;0.18;11
2826;2015-09-13;282;165;16851.875;0.18;9
7008;2015-09-13;1007;36;17591;0.18;4
16663;2015-07-31;1162;93;16751.329;0.18;2
17402;2015-07-31;191;149;17525.4202;0.18;2
11238;2015-07-31;885;90;17323.1615;0.18;3
2289;2015-07-31;4;76;17616.371;0.18;5
6467;2015-07-14;891;132;17145.7891;0.18;11
2019;2015-07-14;378;105;18157.1783;0.18;12
7610;2015-07-14;791;57;17677.2;0.18;2
15068;2015-07-14;937;129;17768.6268;0.18;10
14195;2015-07-01;186;98;17906.5446;0.18;4
5520;2015-07-01;541;73;17036.0651;0.18;9
12272;2015-07-01;313;177;16593.255;0.18;2
16319;2015-07-01;316;170;17394.4193;0.18;8
14154;2015-06-21;841;26;17178.5023;0.18;6
5972;2015-06-21;522;176;17551.2512;0.18;9
4148;2015-06-21;41;146;17014.9952;0.18;1
9566;2015-06-21;998;155;17907.6649;0.18;9
7322;2015-06-15;805;89;17104.9976;0.18;11
12017;2015-06-15;521;129;17768.6268;0.18;5
19842;2015-06-15;161;116;17633.2773;0.18;4
5494;2015-06-15;517;132;17145.7891;0.18;2
14623;2015-06-07;562;167;18199.8904;0.18;3
10517;2015-06-07;836;137;17781.9037;0.18;2
11270;2015-06-07;836;87;17910.5681;0.18;7
6103;2015-06-07;291;168;17486.2304;0.18;4
15845;2015-06-06;414;113;17948.6684;0.18;5
1824;2015-06-06;182;158;17344.6449;0.18;4
10744;2015-06-06;880;178;17336.9475;0.18;1
8989;2015-06-06;391;172;17640.3286;0.18;12
16837;2015-03-27;508;5;17132.9538;0.18;9
18972;2015-03-27;1080;142;17184.529;0.18;10
9207;2015-03-27;958;53;16746.6324;0.18;7
9631;2015-03-27;1076;95;17671.2468;0.18;2
7687;2015-03-23;988;114;17789.32;0.18;6
4933;2015-03-23;319;109;17631.1562;0.18;6
3462;2015-03-23;1091;20;17542.8297;0.18;3
11903;2015-03-23;34;67;17674.0933;0.18;11
58;2015-03-11;1121;69;17785.2776;0.18;4
17255;2015-03-11;614;146;17014.9952;0.18;7
4211;2015-03-11;77;20;17542.8297;0.18;10
2445;2015-03-11;541;50;16277.7973;0.18;5
9235;2015-01-13;498;9;17021.548;0.18;5
7525;2015-01-13;576;50;16277.7973;0.18;2
10248;2015-01-13;792;134;17904.3146;0.18;5
12270;2015-01-13;615;135;17744.5793;0.18;4
2050;2015-01-01;982;115;18308.6794;0.18;7
7360;2015-01-01;420;174;17365.9725;0.18;2
5997;2015-01-01;838;151;17111.3824;0.18;3
8055;2015-01-01;636;28;17717.6137;0.18;3
5070;2017-07-18;727;79;17682.6483;0.18;8
3567;2017-03-23;438;135;17744.5793;0.18;7
19894;2017-03-22;103;89;17104.9976;0.18;6
15155;2017-03-21;600;87;17910.5681;0.18;5
11531;2017-03-20;196;29;17691.8129;0.18;4
781;2017-01-10;204;45;17403.9439;0.18;9
317;2017-01-10;488;135;17744.5793;0.18;5
8144;2017-01-10;914;14;16785.0514;0.18;9
8098;2017-01-10;686;32;17718.1692;0.18;5
15005;2017-01-01;906;122;16910.643;0.18;11
3051;2017-01-01;138;69;17785.2776;0.18;12
6897;2017-01-01;1162;112;17400.1259;0.18;7
2347;2017-01-01;640;101;17492.7954;0.18;2
66;2016-11-09;278;21;17975.7649;0.18;5
8624;2016-11-09;270;82;17657.1417;0.18;1
17369;2016-11-09;853;35;17928.1954;0.18;1
15717;2016-11-09;900;100;18028.7368;0.18;1
10312;2016-10-08;26;100;18028.7368;0.18;12
10837;2016-10-08;478;38;18084.4457;0.18;10
4677;2016-10-08;478;53;16746.6324;0.18;6
11630;2016-10-08;567;61;17536.8308;0.18;9
2807;2016-09-11;641;61;17536.8308;0.18;5
10238;2016-09-11;123;13;17250.3325;0.18;2
13627;2016-09-11;684;72;17714.4702;0.18;10
11269;2016-09-11;771;119;17266.89;0.18;1
6424;2016-09-06;1007;156;17112.6217;0.18;12
6397;2016-09-06;1081;43;18339.896;0.18;1
7830;2016-09-06;731;162;18489.8026;0.18;5
4519;2016-09-06;644;179;17459.2253;0.18;3
1959;2016-06-24;84;20;17542.8297;0.18;11
10;2016-06-24;202;35;17928.1954;0.18;9
11859;2016-06-24;947;132;17145.7891;0.18;1
6575;2016-06-24;31;71;17776.2143;0.18;11
940;2016-05-19;614;84;18439.7743;0.18;12
3450;2016-05-19;595;44;17856.9977;0.18;7
5978;2016-05-19;1;29;17691.8129;0.18;7
9553;2016-04-15;692;60;17267.65;0.18;4
11205;2016-04-15;101;9;17021.548;0.18;1
1698;2016-04-15;456;16;17717.8557;0.18;7
12540;2016-04-15;330;152;16594.1316;0.18;10
13836;2016-04-05;1105;116;17633.2773;0.18;8
13172;2016-04-05;191;72;17714.4702;0.18;7
11808;2016-04-05;829;22;17918.5433;0.18;12
12669;2016-04-05;456;175;17766.5556;0.18;9
4949;2016-03-27;214;2;16713.2222;0.18;9
5462;2016-03-27;46;98;17906.5446;0.18;9
2368;2016-03-27;128;61;17536.8308;0.18;8
6819;2016-03-27;236;26;17178.5023;0.18;2
15053;2016-03-22;716;177;16593.255;0.18;11
13646;2016-03-22;513;81;17382.9556;0.18;4
14;2016-03-22;940;128;17474.2759;0.18;1
12003;2016-03-22;265;84;18439.7743;0.18;5
3322;2016-02-19;834;5;17132.9538;0.18;12
2549;2016-02-19;560;62;17052.0326;0.18;4
12946;2016-02-19;146;109;17631.1562;0.18;7
6384;2016-02-19;1171;18;17472.3209;0.18;6
3916;2016-01-18;326;88;16966.7553;0.18;3
9782;2016-01-18;242;94;17430.6716;0.18;7
18674;2016-01-18;1027;149;17525.4202;0.18;1
2425;2016-01-18;11;48;17018.6602;0.18;12
1898;2015-12-31;903;67;17674.0933;0.18;5
14314;2015-12-31;879;2;16713.2222;0.18;2
18509;2015-12-31;1089;72;17714.4702;0.18;11
19995;2015-12-31;733;64;17115.1125;0.18;2
10364;2015-12-30;1096;115;18308.6794;0.18;1
10330;2015-12-30;117;150;17594.2658;0.18;10
11060;2015-12-30;344;121;17060.5781;0.18;1
53;2015-12-30;9;13;17250.3325;0.18;6
15652;2015-12-03;17;164;16713.9247;0.18;1
10676;2015-12-03;646;52;17750.2457;0.18;3
9003;2015-12-03;922;167;18199.8904;0.18;6
7685;2015-12-03;2;44;17856.9977;0.18;2
16497;2015-11-07;909;2;16713.2222;0.18;1
8265;2015-11-07;691;89;17104.9976;0.18;2
21;2015-11-07;52;143;17615.8517;0.18;10
19110;2015-11-07;1002;45;17403.9439;0.18;3
13005;2015-08-25;698;142;17184.529;0.18;9
4154;2015-08-25;253;78;17115.384;0.18;8
2221;2015-08-25;394;108;18215.7071;0.18;11
7351;2015-08-25;154;37;17577.5046;0.18;1
14213;2015-08-17;498;8;18283.6954;0.18;9
15894;2015-08-17;551;17;18067.7118;0.18;7
9347;2015-08-17;203;105;18157.1783;0.18;11
